2016-05-27 16:40:04.319  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.annotation.internalConfigurationAnnotationProcessor
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.annotation.internalRequiredAnnotationProcessor
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.event.internalEventListenerFactory
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.context.event.internalEventListenerProcessor
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : preserveErrorControllerTargetClassPostProcessor
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : profileController
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : propertySourcesPlaceholderConfigurer
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : requestContextFilter
2016-05-27 16:40:04.320  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : requestMappingHandlerAdapter
2016-05-27 16:40:04.321  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : requestMappingHandlerMapping
2016-05-27 16:40:04.321  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : resourceHandlerMapping
2016-05-27 16:40:04.325  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : serverProperties
2016-05-27 16:40:04.325  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : simpleControllerHandlerAdapter
2016-05-27 16:40:04.325  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : spring.hazelcast.CONFIGURATION_PROPERTIES
2016-05-27 16:40:04.341  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : spring.http.encoding.CONFIGURATION_PROPERTIES
2016-05-27 16:40:04.341  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : spring.jackson.CONFIGURATION_PROPERTIES
2016-05-27 16:40:04.341  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : spring.mvc.CONFIGURATION_PROPERTIES
2016-05-27 16:40:04.341  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : spring.resources.CONFIGURATION_PROPERTIES
2016-05-27 16:40:04.341  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : stringHttpMessageConverter
2016-05-27 16:40:04.341  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : viewControllerHandlerMapping
2016-05-27 16:40:04.342  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : viewResolver
2016-05-27 16:40:04.342  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : websocketContainerCustomizer
2016-05-27 16:46:52.905  INFO 5500 --- [main] ru.wobot.sm.proxy.Application            : Starting Application on misakyanls with PID 5500 (D:\projects\proxy-server\target\classes started by lmisakyan in D:\projects\proxy-server)
